crop,N,P,K,temperature,humidity,ph,rainfall
Apple,82,17,86,32.18588824140217,61.66055082842095,5.347346710329684,493.93551962145057
Apple,82,19,78,27.627130808988262,60.43434011737277,5.45053519895656,613.6449521948733
Apple,93,30,75,27.026015968672983,56.60593273479628,5.497960870117006,595.0492595117353
Apple,86,30,71,30.069200701027455,63.25330329997302,5.017252336711745,461.41056405444095
Apple,82,28,80,27.70696893166264,61.517214003492874,5.100350202712347,494.28177255609825
Apple,84,18,73,32.21640179243945,62.79384589339845,5.109534148411721,512.7403927751632
Apple,95,26,74,27.54535768596217,60.36683897237912,5.538855038535225,615.5744003837963
Pomegranate,78,77,42,13.153806299658354,73.29500639898009,6.215723923201922,812.2537049288826
Pomegranate,83,69,49,16.98243179859622,70.90752645101261,6.255838414146253,832.7529198665275
Pomegranate,80,71,56,17.037028893173094,70.00788426066399,5.816711593049603,691.7932515279647
Pomegranate,80,75,60,14.748599402499591,68.93464137228894,5.717269020433847,818.4822150249596
Pomegranate,83,74,60,16.737769516655213,67.6166332383128,6.0136904798834445,813.3164372260253
Pomegranate,69,61,46,13.624679603732028,67.60779336829883,5.8089195351956775,672.3841780214273
Pomegranate,83,78,52,18.66338020361175,74.85578379628606,5.995596235035618,701.417040395525
Pomegranate,74,76,45,13.223738009845928,68.30456734478611,6.049427754566644,839.7559869808211
Pomegranate,64,73,49,17.027317495285995,74.24792012672145,6.287167054780201,752.0309954881563
Pomegranate,74,74,58,17.249267594465067,74.79575676572307,5.850977662542753,774.5943557076606
Pomegranate,79,65,58,13.652863315494681,67.36123843753622,5.936998005217778,819.9864667945653
Pomegranate,79,71,41,16.209454726565568,67.95229962385116,6.290554680239828,788.7612229505655
Pomegranate,74,75,54,18.189363449277728,68.77880392541736,5.880011726791335,866.365457065795
Pomegranate,82,74,53,16.73639359463173,70.59152073902793,5.933450531035937,813.0720595018113
Pomegranate,64,63,45,18.523332631267273,70.49064713620899,5.886306245356352,705.6563901084845
Pomegranate,64,77,49,15.910981978998374,72.21721160600616,5.816374362484811,756.3408047777896
Pomegranate,66,73,58,13.28529379351124,69.54486840712353,5.913353513594451,806.9345727855497
Pomegranate,70,62,43,16.167431200983003,67.86924906173351,5.899252750074572,704.9812399937414
Pomegranate,65,75,41,13.891331807489372,67.80342444243931,6.057135768813561,760.2898718902766
Pomegranate,70,68,58,17.527707954192607,72.79701402483043,6.127641061684717,862.3154405727885
Custard Apple,45,26,56,17.485454176861264,46.06352690817568,5.181832890656377,775.2573560771086
Custard Apple,42,27,63,15.661190774282845,38.70348800769914,5.312736933524108,831.4200471018617
Custard Apple,44,42,50,15.662475531180487,42.20844020776229,5.135312390332247,883.1432112236172
Custard Apple,40,41,57,17.814183614332986,42.78485946894439,5.062015367314546,825.2386028399
Custard Apple,38,33,59,20.06680323704514,37.47860860035327,5.3984080332198126,834.3745473239669
Custard Apple,39,43,63,15.644862064079412,42.9267531068252,5.223774646117408,752.3094326114922
Custard Apple,37,37,45,17.84480135385366,40.64800863674722,4.829055565153294,835.5386271720892
Custard Apple,33,38,56,17.40818132712448,46.457030876841316,4.9634007126352815,817.0099811179576
Custard Apple,49,36,52,16.5545995901552,38.67010102270983,4.991331620020686,729.2179161592229
Custard Apple,47,35,62,18.700149510699685,46.73630857178513,5.239912568959713,877.997931317957
Custard Apple,32,40,48,19.813033059514332,39.04544531384249,4.817511430123246,750.8595318960661
Custard Apple,38,26,60,19.583378712686898,39.39751826631029,5.079025897427519,722.7324704735228
Custard Apple,45,39,64,19.270029992046222,44.9269870782455,5.322385589327441,803.0949572290275
Custard Apple,37,37,48,18.434770265883678,44.24066108785804,5.113501991179691,860.3985989882574
Custard Apple,33,36,55,19.816723952938894,39.36137568516071,5.094564802078873,704.096797918118
Custard Apple,42,33,57,18.053884521136606,38.36517796147212,4.9358783538251405,780.6231340675162
Custard Apple,36,40,58,18.423714645528165,44.310726788819565,4.89533893631698,868.2770757986705
Custard Apple,30,38,64,16.514480658576367,37.12679554673697,5.216618161735532,794.9672232276878
Custard Apple,38,31,54,16.04487110355342,42.15546474061499,4.997886049574198,732.6350489062563
Custard Apple,41,32,51,19.083026834134518,41.07388572876284,5.234968744124386,772.2976496562371
Coffee,48,59,53,24.6214275943214,71.25032790281443,6.731367729806837,2384.3911440725947
Coffee,53,67,60,24.11136231642879,71.3535886061534,6.474469080368921,2274.376219994133
Coffee,44,71,53,26.745668210547542,70.5648125336679,6.320888821168483,2441.2303915959797
Coffee,41,71,57,23.88547904870751,76.4359870810466,6.661379101318938,2347.45317707501
Coffee,52,65,59,28.126331878214582,74.79108375233126,6.778995776180758,2295.7828014149586
Coffee,45,55,58,23.256721183987832,71.7635609474656,6.5702385187873755,2353.6958596737254
Coffee,39,61,53,27.934332837092644,70.79037227854755,6.7117453515802135,2380.480631336637
Coffee,53,65,56,24.121825418346017,74.85760505153482,6.322066642246316,2297.588223239949
Coffee,46,55,59,27.38290138309257,74.91488554480978,6.511399068805392,2246.2535478237137
Coffee,43,63,59,23.156659783740025,72.73078388221612,6.550114059586315,2320.8795758318474
Coffee,49,56,54,23.280426885564136,78.40769460177563,6.779900094808697,2276.8365263477626
Coffee,36,58,48,26.476843808583354,73.5844597257138,6.761973352595783,2300.438318967396
Coffee,52,67,46,24.67561809026354,78.66052131005826,6.433824623608682,2283.044915712929
Coffee,42,52,46,25.290425284212155,77.38844343551202,6.323423295906686,2264.092037463711
Coffee,40,58,56,28.6320009661422,77.42871527553868,6.678471507556134,2377.1630471734497
Coffee,38,67,47,27.497646281886624,77.1293129968235,6.328535642738339,2384.877607247783
Coffee,38,53,53,26.71565669347116,70.79813343303806,6.501257562380259,2264.027025577522
Coffee,37,69,53,23.545845304154835,73.71164868283773,6.460307962165936,2268.3959279620744
Coffee,41,57,56,24.163501195526916,72.25345754504019,6.628240992074268,2418.9297600297486
Coffee,48,60,49,24.395353217212357,79.90911114235489,6.856720198631719,2284.280625353324
Rubber,81,54,70,21.668098304384678,39.06008473537859,5.465234630929971,1299.870034795783
Rubber,91,58,61,24.205389405011456,44.29664293290811,5.205987029520895,1323.5981064436123
Rubber,85,46,76,24.226888043496274,46.632467954926305,5.5743890682458,1179.0730341570923
Rubber,84,53,76,22.155499039351724,41.06578576596121,5.535264729513519,1227.3278295534758
Rubber,86,53,69,26.787981776268012,44.4948048978622,5.526178250749624,1185.6137403700973
Rubber,84,60,74,22.988774230568758,46.142130255880446,5.04262863727358,1290.3361535296028
Rubber,76,45,65,24.720009445226083,42.77587476293782,5.321571903567682,1184.1025053436329
Rubber,87,51,62,24.140781880141617,40.81712744405816,5.420307653456523,1299.8079767839704
Rubber,81,53,65,22.347459169279453,45.08325753458283,5.568456908357345,1206.594355735552
Rubber,77,53,71,25.094416420474857,40.920041815660106,5.020858978606363,1317.8370392283987
Rubber,83,50,61,26.81795715735884,40.20211087564184,5.009566711529052,1236.2364486575987
Rubber,90,48,59,24.959925943503123,43.67603832159066,5.0759921614616355,1142.4173555056605
Rubber,88,50,75,24.043234762341903,40.79074517728056,5.464487391460401,1156.4972683604371
Rubber,80,56,76,25.05532464527201,38.33624924994594,5.54674107330409,1173.5329020946465
Rubber,81,58,76,26.20744684055452,39.77748758480584,5.059673473884121,1235.2741589201908
Rubber,74,62,68,25.604557116760244,41.51295931375295,5.067610602128282,1332.8554550018716
Rubber,87,61,60,24.963424406771736,43.348411828180105,5.203780107336451,1287.3970229435272
Rubber,79,61,69,25.809673866057018,45.249793783502945,5.276834795016858,1296.816228081197
Rubber,77,48,74,23.182721586067004,39.07688747848828,5.274354817741317,1157.8451100909247
Rubber,75,52,61,23.419907411627506,40.16452525172339,5.133448026614614,1315.8460695739113
Tea,32,103,77,25.269724192260938,48.60576977751947,6.1292077910535685,535.0481297604127
Tea,29,98,78,25.613692024446625,54.78490902968512,6.585678312091465,661.5714743810646
Tea,35,103,77,22.654896007969434,52.4926034210812,6.430467739731948,638.7872641747113
Tea,29,97,93,24.14783657412101,48.412771945475555,6.125813921660376,628.7488920982694
Tea,32,91,96,21.238427771397287,52.95329189397782,6.356476083712774,563.7540576334644
Tea,21,101,82,20.07475206936653,49.733450932226845,6.500571747681297,522.0495990362396
Tea,24,92,80,22.86165447520345,50.42665901796629,6.268167784206786,520.7626622262951
Tea,22,101,77,21.035894119491992,46.955995727842236,6.056567759584133,558.4772369804695
Tea,39,85,86,22.34449693659445,48.175117068167594,6.0040979449890015,627.0101858818607
Tea,33,93,84,21.133598650599826,55.52919523283638,6.559969163082871,593.3993555646657
Tea,33,89,87,24.230055879649218,55.823314261172634,6.257841700030252,624.9638249771888
Tea,36,97,83,21.255303778885157,52.003919765211094,6.006654550870887,656.6459950073584
Tea,37,100,93,24.26936295182079,46.25310152838571,6.269459917829506,483.34168301010897
Tea,28,90,87,22.146680204245904,54.13178345193399,6.5897345693293445,562.9719214716657
Tea,34,94,84,25.14926271997828,48.345957413955475,6.070351172564991,638.3274456472373
Tea,30,89,85,21.708904634228332,54.257614016692,6.18307119532093,484.1308902129499
Tea,39,88,86,21.348583207256326,47.89726898159687,6.14711842852322,581.7103796469811
Tea,25,91,85,20.712618962875766,47.554170182607706,6.012702729428674,650.0141502378598
Tea,37,93,96,25.778923265740755,48.599559234421534,6.051708377072425,481.05004377187385
Tea,40,92,81,22.838404757016328,53.7010174695792,6.22434441860766,656.6612538186429
Pepper,99,50,20,23.230047027977978,66.10400786688766,6.909844815420874,728.6557569548256
Pepper,94,52,22,23.537191113845356,63.266198580737274,6.670202802968389,686.2592693362213
Pepper,100,64,28,23.43738431175707,72.165189910967,6.933232226171945,568.8260515504409
Pepper,103,58,35,20.797694048802775,66.92713671163176,6.904829964438796,627.9177367865045
Pepper,91,49,39,23.007391779730177,64.48792186580597,6.698282435946483,726.3878574907517
Pepper,98,55,36,20.200133266619222,64.15101679042154,6.694964810766101,636.1225183862207
Pepper,102,59,24,22.342748096331444,65.91916666398878,7.082042250194033,583.6310742083898
Pepper,93,63,36,22.898499050542323,67.589472438539,6.511831225858064,706.6419476929028
Pepper,99,62,24,18.3838340970634,71.68164963035333,7.055423011480711,668.4112986414077
Pepper,90,64,32,20.19569041438997,65.06706646879638,6.797366563033886,683.4667719738904
Pepper,91,67,20,22.864584344155904,70.53418841136764,6.671033525856559,729.1933736352271
Pepper,87,58,37,22.495563886241776,64.16802403627828,7.063627551550845,598.2653702432509
Pepper,86,56,31,18.023470956645873,71.65920784846784,6.796140641007187,625.1019022352425
Pepper,87,54,28,18.201505030127596,71.07992754617713,6.682214794568842,556.2729984444211
Pepper,99,51,26,19.125085618970193,69.50136574662012,6.6881795734686715,546.4738598901865
Pepper,102,51,37,22.666737309275014,69.31730587999888,6.795093599446675,712.5870214675891
Pepper,103,53,26,18.924574014155095,71.42011502000437,6.8442552514371915,735.1860375756239
Pepper,88,67,34,23.91362423186387,71.58284853643532,7.074670319514787,545.8669198521189
Pepper,91,56,22,21.24348277219645,65.90145706834551,7.054982424001604,604.8565663987441
Pepper,95,57,23,21.673503924170916,64.26639643590153,7.003612490919197,549.9877291810033
Cashew,30,52,56,20.96086486856855,67.67785422871744,6.368754099680748,2359.595129177028
Cashew,23,39,46,20.496275939414904,65.40102987051236,6.095847098120046,2414.722442342938
Cashew,25,48,49,18.541972275369105,69.54332024640503,6.465224539022124,2270.095158684165
Cashew,34,49,48,19.39470699382717,69.15230958967618,6.014618650940258,2416.4888550362275
Cashew,19,48,56,17.53125111728902,66.80917833690884,6.105242725171545,2252.2815782033103
Cashew,19,48,58,17.01124442935982,69.24424191645431,6.216295256031406,2360.3367920197247
Cashew,35,52,59,19.28225187193572,72.16950221062824,6.374918464722757,2335.7919877627673
Cashew,36,36,55,18.7921735411815,73.9042349341893,6.257087496860916,2274.4284667521906
Cashew,36,47,58,20.8000828166112,66.74045870787404,6.1839255735215275,2287.6775143567684
Cashew,29,54,48,17.176050211815816,67.52573615736907,5.910194173641905,2386.481916392951
Cashew,27,36,60,19.56338633330734,74.87399544170349,6.0070512228884265,2380.9719594748353
Cashew,21,38,49,20.621276671706127,70.33194811557904,6.072725230411048,2324.8741514475414
Cashew,34,54,56,21.064917374162334,73.18255335212592,6.487572734165635,2265.3849759387394
Cashew,31,43,59,21.983208414689074,71.79722131219202,6.465512301116147,2375.9867355681504
Cashew,22,51,51,19.02603565107115,71.53988838464865,6.024609973759979,2435.0305439776303
Cashew,26,55,50,21.587993832423194,70.84179443716043,6.498986192069875,2431.3850193533776
Cashew,33,45,57,21.824851470088586,68.26199205755472,6.0368280071278235,2295.576506760561
Cashew,26,48,48,20.923801418121442,71.38035479040505,6.117553569889438,2379.06874249671
Cashew,24,51,51,21.126175201476542,66.88921883920389,6.019858143196763,2347.4827691373985
Cashew,19,51,46,21.067362060599002,72.96355205600648,6.313870266777213,2406.264049446264
Sugarcane,68,79,50,14.976469205517846,64.57107830039926,6.8288588478260985,791.9751921372922
Sugarcane,58,73,43,19.649940915438698,61.32578392128758,6.3464054682407465,732.1259071006235
Sugarcane,68,84,56,15.383752711889283,59.15911082178117,6.6056845189607145,788.2887976608787
Sugarcane,52,87,57,19.587830625113835,59.53141817772664,6.402803376991373,855.1396405109905
Sugarcane,52,79,48,16.183171353401924,61.77825087656227,6.601586352178032,733.664501078931
Sugarcane,63,81,45,14.111041997337015,65.13719323604069,6.684693837800888,830.6194632482645
Sugarcane,57,71,48,15.415706814038707,57.95789303271427,6.837013433356182,684.8307986679052
Sugarcane,54,87,44,15.500072982123237,60.377624219234605,6.683546169991506,864.7491593475603
Sugarcane,54,80,48,18.2473043074258,65.10867277385536,6.523762792868588,786.9096613426354
Sugarcane,62,82,50,15.728880194768076,60.86292500229742,6.395602214443831,781.886095353544
Sugarcane,69,87,41,14.54888865497187,64.29179802073462,6.677658766720255,770.2923542757158
Sugarcane,59,70,42,15.695576071525398,58.851939560177506,6.565212274015037,859.7946273861312
Sugarcane,61,72,53,16.88006032206041,57.70623078960786,6.6944065327438675,863.0149146158196
Sugarcane,51,78,53,14.724447353324878,63.1148647906551,6.373443788484382,740.7014792146638
Sugarcane,67,80,41,19.65727883162365,65.61998129123312,6.531896352220246,857.6934995714688
Sugarcane,59,78,40,17.010993880290076,65.97608169963033,6.847429447712471,718.1995971456379
Sugarcane,55,69,45,14.923457121859517,60.16356963948804,6.769660736664943,750.9578116926855
Sugarcane,57,78,56,16.700586519582103,58.512752538049476,6.604692505645684,820.9608779818759
Sugarcane,56,82,56,16.305373110067713,61.09264731924594,6.379052807954381,780.1270082042378
Sugarcane,59,81,55,19.34028294659113,57.92470526074006,6.4428529553011655,731.4469499946798
Cotton,60,23,63,30.10160146215594,48.504410758485875,6.291564274549294,1514.6915837521237
Cotton,69,12,72,25.737087158729327,49.11553615761482,6.440309912744456,1416.9164932015003
Cotton,60,27,64,27.749395346494158,49.81543133302352,6.1929468471238955,1410.8152016683575
Cotton,74,21,76,28.972887526102312,49.79597418884281,6.396775786147307,1552.9321413329685
Cotton,62,21,80,27.723963548402743,51.92158788761323,5.94841211069453,1553.2375208322903
Cotton,73,24,70,25.890332716861735,49.06473254865176,6.289563108637501,1473.7998991391178
Cotton,65,25,64,25.820564060402674,45.46519191696469,6.267867427561559,1551.8595189050661
Cotton,62,19,76,27.311604733594272,42.32958835324246,6.079967332312995,1561.0583034992426
Cotton,68,15,80,28.238357192199715,44.20293414069845,6.207887392610639,1532.3272781077449
Cotton,61,29,71,28.89651770960191,42.354164733473056,6.1088908839299005,1533.4383323024722
Cotton,60,13,61,27.690850198031228,44.98495545178629,6.334136168385726,1433.5761734463938
Cotton,63,14,67,28.51205945160511,47.2159027986811,6.260289807027691,1521.9404244156176
Cotton,62,28,66,29.651097404586686,44.8436379320497,6.205063152981218,1532.0901533575222
Cotton,63,29,73,27.973140443963448,47.64449433829726,6.499546804007124,1569.0141949462188
Cotton,60,19,71,25.64213056959646,47.429630027340664,5.929645181553453,1441.8113296865922
Cotton,68,19,68,27.412228093962945,49.64476741450458,6.206172063481656,1470.9294476239968
Cotton,63,25,75,26.669262204776047,42.917991078441,6.120264464257063,1476.444478670951
Cotton,70,15,68,27.84132169090605,43.473369320204995,6.130658774092906,1451.103991243226
Cotton,77,19,62,29.093539679659315,51.52104251788599,6.451094481298604,1424.8810889961237
Cotton,74,18,68,26.913177224166414,45.614395793834596,6.442461104309492,1475.277792305832
Soybean,72,72,51,24.304279038246186,66.62304567634835,6.365458795423412,1004.6032969531336
Soybean,68,75,53,25.438773604695292,68.82905722036358,6.675051360258296,877.0525799106584
Soybean,74,71,53,23.139252331462362,69.03430067487507,6.437127875074615,905.9760536849988
Soybean,58,89,55,26.854820598905654,70.20110834269994,6.45886336150926,921.8273435636721
Soybean,70,75,54,26.513004076979378,74.93169018710255,6.861298481768316,969.1113753854315
Soybean,68,80,57,23.17819711667027,65.78386484373857,6.845228440470277,970.8337804489585
Soybean,69,78,62,26.69051556195185,73.81698233078409,6.59769836417418,930.0767152357017
Soybean,71,80,62,23.95057161635488,65.30771007645912,6.3309489610661265,1030.901090634303
Soybean,64,78,51,24.08194168132224,65.9459671720589,6.728929221157834,921.3329970501325
Soybean,63,76,49,22.439448912552855,65.15637490799134,6.593423080463092,1027.3428647132534
Soybean,70,85,56,25.88801745242433,66.12265666711936,6.385409143347009,902.9215368866292
Soybean,64,71,50,26.463624116988914,67.65095666442339,6.665238623924021,1001.7285775251692
Soybean,74,85,47,23.792163822645296,73.58113952420797,6.863574660575562,939.9792953425501
Soybean,56,86,52,27.21998371294323,65.99804009608894,6.3791992606911725,1060.5701761327007
Soybean,62,71,55,24.126095250139066,65.30739129297399,6.658076571873589,1035.6729581782301
Soybean,60,72,48,26.493279867095666,65.03176249903223,6.641570736083204,953.6344084845377
Soybean,57,74,58,23.5669420764379,67.42012223479625,6.4954008835159,1042.5988628969824
Soybean,66,85,57,27.3786708642464,73.25836016970813,6.760994066169857,946.6958364522758
Soybean,67,83,45,22.69675454770327,72.84545012734866,6.545628369144173,973.5524781818448
Soybean,65,86,48,27.032052598273914,68.25768514189113,6.363461563237091,909.7713662420487
Peanut,60,31,32,30.639039096920477,64.1986247285064,6.828753962624521,2145.5796851994396
Peanut,60,25,19,33.6772040696954,62.27091542248122,6.956022609284119,2128.137672044904
Peanut,65,23,33,32.9365449640218,66.31181547958587,6.704373529275091,2181.996619512668
Peanut,70,37,27,32.290032451656614,68.7263006487033,6.98719537675086,2096.8262009825576
Peanut,57,39,37,32.998705059317736,64.94649542874146,7.082327687020689,2143.6340714548087
Peanut,62,28,20,32.922406470787166,62.56756824911497,6.98689049627514,2124.7279915101235
Peanut,63,35,34,31.487711884310087,64.08599204185326,7.044220903988673,2154.3602759320083
Peanut,65,20,36,35.29998157313716,67.05034014099759,6.860271500505251,2128.953975150193
Peanut,62,22,34,32.80233184828268,65.74888617300577,6.62732078264977,2153.0278562944814
Peanut,62,21,19,32.66778108744314,67.10721083114088,6.955092595701375,2033.111195338177
Peanut,58,37,19,32.81393217085414,69.24304790843212,7.173224076592949,2155.832015803035
Peanut,70,23,37,32.73387905250305,60.46722561001861,6.919126248974903,2190.5805232458674
Peanut,71,33,32,35.955655185681024,67.17991365314937,7.009679015775905,2117.847554837415
Peanut,69,38,21,31.94829172448787,68.31761121130532,6.7483076398059865,2036.5910472313378
Peanut,64,31,34,35.48825787853696,60.12361731914842,6.917773787875083,2021.325617119351
Peanut,71,28,32,34.14754850820729,62.434652370738576,7.192827168702898,2133.441194642141
Peanut,67,21,19,35.76217233187825,60.140448281436804,6.9432658970273735,2171.4560293551613
Peanut,69,36,24,33.63196231239698,63.00172881393212,6.922698903537744,2036.8514898136978
Peanut,58,27,28,35.88974124884257,69.86238483218997,6.737983256305472,2207.7230545361863
Peanut,66,22,30,34.31675749469877,67.78377194993146,6.6974356836538895,2098.446530066296
Tobacco,56,90,85,15.640154680296646,68.18467602843663,5.2902046080977865,1287.4549580523635
Tobacco,45,81,73,14.667588656147396,65.06618020042309,5.282466172285389,1236.372068882615
Tobacco,48,79,80,14.418351115392557,61.218459463755295,5.51601655319033,1206.748819146858
Tobacco,52,83,89,15.188914687546074,68.98207145161385,5.159973864979929,1144.316027389364
Tobacco,57,76,86,18.084781742422756,67.63058809433495,5.3235351629100665,1186.4725487578949
Tobacco,44,88,83,15.141456410722625,67.76545598815838,5.43423979392224,1177.507402670428
Tobacco,52,91,82,18.745700930021343,63.5458407067157,5.432545697656964,1321.3910979480715
Tobacco,61,81,85,18.643025892029428,64.68201292657365,5.429095444007852,1194.9195412968986
Tobacco,61,87,90,16.3273659487098,63.7213123179762,5.343485742154309,1301.1550297860806
Tobacco,43,86,88,16.313658781230938,64.83939459409054,5.681081938342301,1270.211222929562
Tobacco,51,88,82,16.83867579923747,64.20423725067917,5.382454221492414,1225.829045506348
Tobacco,53,78,81,17.17836512754483,63.44830351061253,5.472474888920351,1191.9002577972235
Tobacco,59,81,89,14.0524109036605,61.38029687185845,5.699254975285811,1187.9768118171278
Tobacco,52,87,84,13.98852532404549,62.89128921936151,5.607191308715636,1189.9408102309897
Tobacco,52,76,82,15.63317327551718,68.79037589363023,5.140282510498609,1279.3652913389546
Tobacco,59,84,78,16.906123667153548,68.33334907471821,5.44477014656218,1322.6839136466592
Tobacco,49,82,86,18.213736822858333,67.60143808255376,5.626922227895631,1304.3409293531317
Tobacco,60,86,91,18.146549898242746,64.76726267365306,5.51573005204236,1166.2557790827248
Tobacco,43,79,91,13.768527487249786,63.4883153975341,5.4799442359677215,1132.0399324426692
Tobacco,61,89,87,13.978125695841554,60.91176307239935,5.184202069055709,1258.4884044295134
Acacia,59,50,90,15.663091168093679,92.28600627668449,6.362827802553479,1562.503476277611
Acacia,64,57,85,15.416981169408803,88.92555902925722,6.272228368781042,1619.3010831501163
Acacia,62,63,91,16.55007762084408,85.5411819826776,6.718128305246719,1653.076479097375
Acacia,55,66,85,17.288839078336988,87.62688129719818,6.726140353517541,1636.8907752314615
Acacia,68,66,99,15.338934796750891,93.57099100724164,6.564732164647179,1562.124742012078
Acacia,71,54,82,16.444251414591555,92.2937942571284,6.451682735220955,1644.8572640001894
Acacia,55,58,84,15.440145561286004,88.16921142889012,6.253044605161565,1624.7579601696175
Acacia,55,55,89,16.91559534072714,91.13614239115627,6.460921194163294,1683.8020809164857
Acacia,59,59,87,14.694274265844765,93.18994178576004,6.271270943594359,1511.6701173417994
Acacia,58,50,100,18.186246317926525,85.62625302882773,6.457734354680392,1609.0178762398798
Acacia,54,66,98,14.270145130507757,93.32337912294788,6.512869026454834,1522.6351731304303
Acacia,58,67,81,19.576663416835643,85.25868736606924,6.509027911663445,1555.662895002054
Acacia,63,53,83,18.41758896704835,85.72533220669804,6.472664547080832,1577.344762231353
Acacia,73,64,82,18.050058585097908,88.36805271878644,6.618392831793763,1560.809548961676
Acacia,70,60,99,17.525958524516124,85.71660350105736,6.413398184282273,1682.607092762766
Acacia,67,56,97,19.352727325274067,84.90371634945954,6.640443813870891,1615.2351650151277
Acacia,71,54,81,14.79598178353112,91.72257080819752,6.629229575335678,1641.1260973896426
Acacia,73,48,98,14.60972891345487,88.13474149627173,6.638468113617573,1606.966429437849
Acacia,66,66,96,18.73300712786446,91.43508725530377,6.491310162662864,1489.3761886160949
Acacia,73,63,99,17.80281061514482,85.98426658554803,6.68438031139072,1650.6118833832556
Eucalyptus,58,45,64,20.578041376236047,81.99801114944917,6.570503005501539,1568.133996052764
Eucalyptus,58,40,63,24.049448171165402,84.57797498852726,6.314129526785962,1674.5665627145502
Eucalyptus,56,31,73,23.69781527767843,82.33709614423717,6.338272453146926,1557.0880159656404
Eucalyptus,45,31,68,24.761466929360605,80.09435631822502,6.681455534196068,1605.8229129462136
Eucalyptus,52,34,62,23.261900531315305,79.81994979162393,6.488824209738604,1692.194503580473
Eucalyptus,46,38,76,24.385454731985554,81.38232102268309,6.842490041992475,1561.0328003280542
Eucalyptus,53,40,65,20.085448521943633,81.7934745519745,6.494174848396055,1649.0956440727912
Eucalyptus,43,44,62,24.703427880175255,83.16699050966177,6.4853661135541145,1698.596402726793
Eucalyptus,50,33,70,21.718504745214563,81.137526791829,6.4274151648198155,1599.3873498792489
Eucalyptus,60,39,70,21.92969059825603,86.17758165374845,6.8268756850351355,1668.2445748945138
Eucalyptus,59,37,73,24.37769553388545,86.47107254215635,6.861744384141796,1627.0994312499654
Eucalyptus,54,39,75,19.24454666393118,83.0846092501661,6.5199912794542065,1565.4782456256683
Eucalyptus,56,39,77,21.06292306476726,82.09269225032418,6.4197019954362435,1529.715815656034
Eucalyptus,57,38,75,22.427931079096656,85.29558204775347,6.606952771043315,1633.225964006526
Eucalyptus,46,35,60,21.005082628405845,86.75216779021137,6.884631652879991,1576.0217374012439
Eucalyptus,44,43,72,21.7635760101793,82.68313090658334,6.599832512432209,1618.7808915744672
Eucalyptus,55,38,64,19.368334259365735,83.35254880804384,6.314819381734019,1687.9225129938866
Eucalyptus,52,47,77,21.56741661842318,82.42780552704542,6.651675817604554,1514.6292740650847
Eucalyptus,61,38,66,23.697331649036883,83.89508449242602,6.772612362645153,1529.0194645792262
Eucalyptus,62,46,74,19.59343179461315,86.67815093248043,6.381830522834358,1512.560330994009
Pine,35,76,68,21.467469869897364,55.63236314009762,6.6980034637013866,1364.6779122750054
Pine,38,74,75,20.770370275060255,58.93259257045449,6.513284572136467,1414.9360871560373
Pine,30,62,81,20.25607666644838,58.572136674085314,6.824167535911783,1364.308142409623
Pine,40,72,83,18.735183381881917,56.77342571780292,6.765827439634739,1263.565921482992
Pine,42,70,78,18.70446887277864,60.832488446715665,6.891248610759954,1260.7162214070431
Pine,41,67,69,18.47959679331288,58.30535257644405,6.566331498847223,1271.5463142104938
Pine,33,68,85,18.3467427599007,57.10165239970352,6.533009086947998,1354.552606649773
Pine,25,70,75,23.082803034197802,56.866735970168094,6.8392254017230965,1299.2127947637644
Pine,42,63,74,19.91770364350342,53.015383359496035,6.8242997038380455,1236.9874045655413
Pine,33,75,84,23.139041481650366,54.57641108276999,6.446973099614678,1287.2003523776157
Pine,37,76,85,23.052961549688536,54.42471587521377,6.504908834059799,1368.4055202110812
Pine,31,63,72,20.616655327869665,53.86275105056147,6.87110111725109,1321.351007083135
Pine,35,64,74,20.822275942709332,59.9485109534055,6.62438784245512,1293.149928706765
Pine,37,67,70,18.140502650366745,52.876922066275675,6.5716808011798875,1247.0465701093076
Pine,27,75,68,21.107201149879955,54.68549270825857,6.340403760009562,1365.6677871014172
Pine,43,69,84,21.136636274975537,52.21793835918631,6.83000463322873,1270.5396020290023
Pine,31,62,75,23.117111196526494,57.691218620197795,6.863549621290696,1362.3145646645594
Pine,34,62,85,18.175695057762493,53.1811342722017,6.6139100877313135,1264.6426362589439
Pine,35,64,81,19.51312269030512,53.0158237400292,6.7522433610820745,1307.6098215656136
Pine,35,73,79,22.789449196292214,60.693080380617545,6.382962342954782,1389.2348225352332
Melaleuca,91,29,60,26.480474366189632,75.48114701336351,5.8443287660537475,1990.2753975557428
Melaleuca,91,19,56,27.72766177229366,69.26527833019453,5.9407977159799845,1918.1472084703043
Melaleuca,93,24,47,27.29662100519143,74.67971501913816,5.866735909861558,2113.7254850672043
Melaleuca,91,20,49,26.180759922254104,69.76110479566782,5.86413761329675,2038.2316465897934
Melaleuca,82,23,42,25.738763458114725,70.50867484566642,5.620183807714726,1984.392503446922
Melaleuca,88,20,42,27.699499709642154,76.91341006223601,5.740430830560666,2008.380977037246
Melaleuca,82,23,54,28.595077703611786,71.89817068997641,5.946934655798201,2102.0454146835573
Melaleuca,78,32,41,24.79496187260169,69.18666723298915,6.136288696476821,1947.8489063534412
Melaleuca,84,38,52,28.683787010267054,78.02801645889176,6.0898692424584775,2049.78967004446
Melaleuca,88,25,56,27.57177861052356,76.40020029878303,6.044233118211916,1985.0698634453265
